method_id,method_label,coverage,mean_len,sd_len,setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,train_n,test_n
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,0.938533079616542,0.09292556711801997,s019,16,20450429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2232887624172348,0.3242857142857143,0.23142857142857143,1400,600
cp_cox_full,CP + Cox,0.885,0.9033534313580127,0.08876615260676989,s019,17,20450430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2331471676641579,0.315,0.21142857142857144,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,0.9264437155063399,0.08104562681681836,s019,17,20450430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2331471676641579,0.315,0.21142857142857144,1400,600
cp_cox_full,CP + Cox,0.905,0.941834436741975,0.07187202130644485,s019,18,20450431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2233733994121594,0.33,0.2092857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.885,0.9129157584758208,0.07871485478714069,s019,18,20450431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2233733994121594,0.33,0.2092857142857143,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,0.9376895772112873,0.08815754256862898,s019,19,20450432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2398604137095768,0.3242857142857143,0.205,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,0.9441588753070437,0.08654732593287344,s019,19,20450432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2398604137095768,0.3242857142857143,0.205,1400,600
cp_cox_full,CP + Cox,0.875,0.8756650004951059,0.111294496838209,s019,20,20450433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.19915344447809,0.3107142857142857,0.21571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.88,0.8885302928408345,0.10798145562883305,s019,20,20450433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.19915344447809,0.3107142857142857,0.21571428571428572,1400,600
cp_cox_full,CP + Cox,0.89,0.9556021237143902,0.08822760170379502,s019,21,20450434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2612712767976826,0.32,0.20714285714285716,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,0.9624442933257066,0.08601426385056775,s019,21,20450434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2612712767976826,0.32,0.20714285714285716,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,0.9783118722812926,0.06555154936637617,s019,22,20450435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2566621864116985,0.2985714285714286,0.2057142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,0.9909254725392799,0.06255386500949674,s019,22,20450435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2566621864116985,0.2985714285714286,0.2057142857142857,1400,600
cp_cox_full,CP + Cox,0.9166666666666666,0.9556823246033844,0.10556546278823895,s019,23,20450436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2429729437048884,0.30857142857142855,0.20857142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,0.9605766377895169,0.10411796076000399,s019,23,20450436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2429729437048884,0.30857142857142855,0.20857142857142857,1400,600
cp_cox_full,CP + Cox,0.9,0.9383978382864195,0.07972228023376952,s019,24,20450437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.226647055582865,0.30428571428571427,0.21285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,0.9318896744430512,0.08104222444893684,s019,24,20450437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.226647055582865,0.30428571428571427,0.21285714285714286,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,0.9657694540138161,0.08515448275328015,s019,25,20450438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2729916194486401,0.3078571428571429,0.21642857142857144,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,0.9670380286175189,0.08476445240104806,s019,25,20450438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2729916194486401,0.3078571428571429,0.21642857142857144,1400,600
cp_cox_full,CP + Cox,0.9016666666666666,0.9135606550665983,0.08505588378297531,s019,26,20450439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2043096453912752,0.31142857142857144,0.22285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,0.9107381402405648,0.0858184726462278,s019,26,20450439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2043096453912752,0.31142857142857144,0.22285714285714286,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,0.9283476052320477,0.08877441128022437,s019,27,20450440,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2312917572547022,0.3171428571428571,0.21428571428571427,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,0.9163515209262175,0.09198571747999412,s019,27,20450440,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2312917572547022,0.3171428571428571,0.21428571428571427,1400,600
cp_cox_full,CP + Cox,0.85,0.925122694617887,0.10239069673597904,s019,28,20450441,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.284460921128011,0.29714285714285715,0.205,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.84,0.9127571111328958,0.10547991845678008,s019,28,20450441,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.284460921128011,0.29714285714285715,0.205,1400,600
cp_cox_full,CP + Cox,0.8983333333333333,0.981324533011088,0.09399316394428996,s019,29,20450442,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2840802146456591,0.30642857142857144,0.21357142857142858,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,0.9721245781117185,0.09752457541182756,s019,29,20450442,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2840802146456591,0.30642857142857144,0.21357142857142858,1400,600
cp_cox_full,CP + Cox,0.92,0.9368602949508398,0.08133626947091581,s019,30,20450443,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2192845012799038,0.31,0.21642857142857144,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9216666666666666,0.9393421570285699,0.08059693129222452,s019,30,20450443,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2192845012799038,0.31,0.21642857142857144,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,1.496792498186216,0.08690411214695813,s020,1,20460414,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7838653896775503,0.19071428571428573,0.08857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,1.4783338238290231,0.0919878812693206,s020,1,20460414,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7838653896775503,0.19071428571428573,0.08857142857142856,1400,600
cp_cox_full,CP + Cox,0.9466666666666667,1.4612735756633344,0.09690913872998738,s020,2,20460415,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.757632794352273,0.17357142857142857,0.07928571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9483333333333334,1.4673923104765207,0.09510568189067231,s020,2,20460415,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.757632794352273,0.17357142857142857,0.07928571428571428,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,1.4595368219126,0.0636112484294595,s020,3,20460416,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7265137658325562,0.195,0.08714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,1.4491182314936404,0.06626590187640088,s020,3,20460416,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7265137658325562,0.195,0.08714285714285715,1400,600
cp_cox_full,CP + Cox,0.8933333333333333,1.4181737561782402,0.0898095532833237,s020,4,20460417,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7157967314914204,0.18357142857142858,0.08214285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,1.4197557960050962,0.08932699113552378,s020,4,20460417,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7157967314914204,0.18357142857142858,0.08214285714285714,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,1.5184703550865049,0.08835509985740915,s020,5,20460418,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.8011952997933878,0.18642857142857142,0.08357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,1.496875821506535,0.09607064173882639,s020,5,20460418,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.8011952997933878,0.18642857142857142,0.08357142857142857,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,1.426940965844966,0.08408535625394212,s020,6,20460419,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7006897227598916,0.18928571428571428,0.08357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,1.4067977388294068,0.09208606483922174,s020,6,20460419,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7006897227598916,0.18928571428571428,0.08357142857142857,1400,600
cp_cox_full,CP + Cox,0.915,1.4608318297730734,0.08676555460442706,s020,7,20460420,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.770932970863817,0.18357142857142858,0.08357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.925,1.4783823777219254,0.08031490883979633,s020,7,20460420,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.770932970863817,0.18357142857142858,0.08357142857142857,1400,600
cp_cox_full,CP + Cox,0.8766666666666667,1.4123842188056357,0.07803118653206598,s020,8,20460421,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7261530163017873,0.17857142857142858,0.07642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,1.4438254734979397,0.0737053081775808,s020,8,20460421,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7261530163017873,0.17857142857142858,0.07642857142857143,1400,600
cp_cox_full,CP + Cox,0.8883333333333333,1.4664624530919332,0.08385478370700214,s020,9,20460422,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7700733313890855,0.2007142857142857,0.07714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,1.4691739284712182,0.0829665501267115,s020,9,20460422,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7700733313890855,0.2007142857142857,0.07714285714285714,1400,600
cp_cox_full,CP + Cox,0.895,1.3875728755910395,0.10918431138739641,s020,10,20460423,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.711300177428941,0.185,0.07714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,1.398299094833882,0.10571416147016101,s020,10,20460423,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.711300177428941,0.185,0.07714285714285714,1400,600
cp_cox_full,CP + Cox,0.905,1.5032336617717301,0.09411775745533496,s020,11,20460424,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.797258514081144,0.18857142857142858,0.07642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,1.4842794830856196,0.1004712007002446,s020,11,20460424,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.797258514081144,0.18857142857142858,0.07642857142857143,1400,600
cp_cox_full,CP + Cox,0.8833333333333333,1.5138117744709467,0.09276962540190085,s020,12,20460425,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.812605783452761,0.18857142857142858,0.08214285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.5441641953173275,0.08155979634965654,s020,12,20460425,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.812605783452761,0.18857142857142858,0.08214285714285714,1400,600
cp_cox_full,CP + Cox,0.9166666666666666,1.3825798408928665,0.07653940147440436,s020,13,20460426,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.6723520323390266,0.19428571428571428,0.08357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,1.3625883367405989,0.08191095634254883,s020,13,20460426,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.6723520323390266,0.19428571428571428,0.08357142857142857,1400,600
cp_cox_full,CP + Cox,0.8916666666666667,1.3911350214309648,0.11100092716862979,s020,14,20460427,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.731621549250917,0.17785714285714285,0.07785714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,1.4144823590233109,0.10407225495309601,s020,14,20460427,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.731621549250917,0.17785714285714285,0.07785714285714286,1400,600
cp_cox_full,CP + Cox,0.875,1.3930152822194872,0.0915583817748877,s020,15,20460428,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7000414422796517,0.18071428571428572,0.07142857142857142,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,1.4290942701813483,0.08243197852240847,s020,15,20460428,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7000414422796517,0.18071428571428572,0.07142857142857142,1400,600
cp_cox_full,CP + Cox,0.8716666666666667,1.4018760320156105,0.10822627394960449,s020,16,20460429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7392935970470003,0.18642857142857142,0.07714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.87,1.3944517649445614,0.11067406861767823,s020,16,20460429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7392935970470003,0.18642857142857142,0.07714285714285714,1400,600
cp_cox_full,CP + Cox,0.88,1.4560271126161723,0.08773061385830805,s020,17,20460430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7416873338692285,0.18928571428571428,0.08857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,1.4621608399649377,0.08582785538049642,s020,17,20460430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7416873338692285,0.18928571428571428,0.08857142857142856,1400,600
cp_cox_full,CP + Cox,0.895,1.4342542443307724,0.08608552143723698,s020,18,20460431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7546365224241796,0.1707142857142857,0.075,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,1.458185683707881,0.079824940584326,s020,18,20460431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7546365224241796,0.1707142857142857,0.075,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,1.460879714325985,0.07911496988094222,s020,19,20460432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7468499061102005,0.1707142857142857,0.08357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,1.4516409975410753,0.08158089145895848,s020,19,20460432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7468499061102005,0.1707142857142857,0.08357142857142857,1400,600
cp_cox_full,CP + Cox,0.8916666666666667,1.4858090185443755,0.07574461066374402,s020,20,20460433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7555756545520727,0.1657142857142857,0.07,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,1.4832967566356612,0.07646665792978023,s020,20,20460433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7555756545520727,0.1657142857142857,0.07,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,1.447771708413386,0.08170832201074475,s020,21,20460434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7493210571286866,0.1757142857142857,0.07357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,1.4584100566132319,0.07809773343437872,s020,21,20460434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7493210571286866,0.1757142857142857,0.07357142857142857,1400,600
cp_cox_full,CP + Cox,0.9016666666666666,1.4255132039337037,0.08880503394996526,s020,22,20460435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.750757865181166,0.17214285714285715,0.08928571428571429,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,1.43217201257917,0.08709016432199598,s020,22,20460435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.750757865181166,0.17214285714285715,0.08928571428571429,1400,600
cp_cox_full,CP + Cox,0.8833333333333333,1.5017783487437593,0.08447095352281034,s020,23,20460436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.80001954904842,0.17357142857142857,0.07642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8733333333333333,1.4879930012508056,0.08778903284073891,s020,23,20460436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.80001954904842,0.17357142857142857,0.07642857142857143,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,1.4562285982710779,0.11074749451790147,s020,24,20460437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7754504154735877,0.17285714285714285,0.085,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.4642695672538444,0.10839703055045206,s020,24,20460437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7754504154735877,0.17285714285714285,0.085,1400,600
cp_cox_full,CP + Cox,0.89,1.4833089036843623,0.07994080081423852,s020,25,20460438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7762659784921175,0.18142857142857144,0.07857142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.5051222020332213,0.07349345166561046,s020,25,20460438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7762659784921175,0.18142857142857144,0.07857142857142857,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,1.4884236175046897,0.09157990140395639,s020,26,20460439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7995188731706255,0.18285714285714286,0.07714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,1.4759551905553838,0.0955177944225253,s020,26,20460439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7995188731706255,0.18285714285714286,0.07714285714285714,1400,600
cp_cox_full,CP + Cox,0.8966666666666666,1.4931664461356882,0.09773037630398984,s020,27,20460440,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7985591289154663,0.18571428571428572,0.07785714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8783333333333333,1.4668720082685776,0.10482116151457875,s020,27,20460440,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7985591289154663,0.18571428571428572,0.07785714285714286,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,1.5132539057070722,0.08424455796330162,s020,28,20460441,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7931322656130808,0.18214285714285713,0.07571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,1.496038219833708,0.0891273117724096,s020,28,20460441,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7931322656130808,0.18214285714285713,0.07571428571428572,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,1.4469251868738089,0.0696073324323946,s020,29,20460442,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7125829635699354,0.17714285714285713,0.07,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.4512137662816729,0.0682285671596607,s020,29,20460442,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7125829635699354,0.17714285714285713,0.07,1400,600
cp_cox_full,CP + Cox,0.9133333333333333,1.4358859794307355,0.08352069059383013,s020,30,20460443,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7287526773760975,0.175,0.08,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,1.4151818826431322,0.09039987988238528,s020,30,20460443,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7287526773760975,0.175,0.08,1400,600
cp_cox_full,CP + Cox,0.865,1.971959253390116,0.08641714821693544,s021,1,20470414,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3020579922268447,0.12214285714285714,0.025714285714285714,1400,600
