tau_quantile,rep,seed,method_id,method_label,estimator_family,working_model,spec_status,is_conformal,n,test_frac,p,beta_scale,gamma,kappa,cens_target,alpha,B,tau,censor_rate_emp,admin_mass_emp,coverage,mean_len,sd_len
0.7,1,27260322,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2107352658170778,0.4014285714285714,0.19785714285714287,0.9283333333333333,1.0699727377530714,0.06848428884521636
0.7,1,27260322,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2107352658170778,0.4014285714285714,0.19785714285714287,0.93,1.0701123242785608,0.06895346402465834
0.7,1,27260322,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2107352658170778,0.4014285714285714,0.19785714285714287,0.925,1.067350719072311,0.06832367564362656
0.7,1,27260322,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2107352658170778,0.4014285714285714,0.19785714285714287,0.9216666666666666,1.0554229514965925,0.0756396567177533
0.7,1,27260322,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2107352658170778,0.4014285714285714,0.19785714285714287,0.9216666666666666,1.0622049557939854,0.07283078619105278
0.7,1,27260322,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2107352658170778,0.4014285714285714,0.19785714285714287,0.92,1.0541003152871458,0.07463757983287102
0.7,2,27260323,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1707624474434728,0.40785714285714286,0.19428571428571428,0.85,0.9853040805115286,0.07183832371975632
0.7,2,27260323,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1707624474434728,0.40785714285714286,0.19428571428571428,0.865,1.0028322304331179,0.07734633888346805
0.7,2,27260323,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1707624474434728,0.40785714285714286,0.19428571428571428,0.8633333333333333,1.0107293983769121,0.06525745889003784
0.7,2,27260323,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1707624474434728,0.40785714285714286,0.19428571428571428,0.8583333333333333,0.9986121616947012,0.06683996318882254
0.7,2,27260323,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1707624474434728,0.40785714285714286,0.19428571428571428,0.8733333333333333,1.0127720429087916,0.07276819852333145
0.7,2,27260323,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1707624474434728,0.40785714285714286,0.19428571428571428,0.86,1.0036725238677877,0.06813507511279573
0.7,3,27260324,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.211296730222036,0.39571428571428574,0.20785714285714285,0.8933333333333333,1.0392976105282727,0.08244785232264039
0.7,3,27260324,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.211296730222036,0.39571428571428574,0.20785714285714285,0.905,1.0524053693072692,0.08861771273054447
0.7,3,27260324,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.211296730222036,0.39571428571428574,0.20785714285714285,0.8916666666666667,1.0377769086384772,0.08279052290848203
0.7,3,27260324,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.211296730222036,0.39571428571428574,0.20785714285714285,0.8933333333333333,1.0385541565528644,0.08279055693247406
0.7,3,27260324,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.211296730222036,0.39571428571428574,0.20785714285714285,0.905,1.0519058395963394,0.08889631302806035
0.7,3,27260324,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.211296730222036,0.39571428571428574,0.20785714285714285,0.8933333333333333,1.042821956382296,0.08038340804980354
0.7,4,27260325,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.173499652672836,0.4142857142857143,0.19642857142857142,0.8916666666666667,1.016322049485527,0.07717827216358211
0.7,4,27260325,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.173499652672836,0.4142857142857143,0.19642857142857142,0.9083333333333333,1.032585502582492,0.07108714649172107
0.7,4,27260325,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.173499652672836,0.4142857142857143,0.19642857142857142,0.8966666666666666,1.0265541519678179,0.06913170411545425
0.7,4,27260325,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.173499652672836,0.4142857142857143,0.19642857142857142,0.8933333333333333,1.0172717221177656,0.07673389260385301
0.7,4,27260325,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.173499652672836,0.4142857142857143,0.19642857142857142,0.9,1.0264742899582127,0.0741700779559188
0.7,4,27260325,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.173499652672836,0.4142857142857143,0.19642857142857142,0.89,1.01476374798944,0.0746785954140937
0.7,5,27260326,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1835257806955144,0.3892857142857143,0.19785714285714287,0.9366666666666666,1.0451918596556662,0.05766138845466596
0.7,5,27260326,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1835257806955144,0.3892857142857143,0.19785714285714287,0.9233333333333333,1.0143818855732392,0.07525482922912921
0.7,5,27260326,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1835257806955144,0.3892857142857143,0.19785714285714287,0.92,1.0162545520147528,0.06873142687996973
0.7,5,27260326,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1835257806955144,0.3892857142857143,0.19785714285714287,0.9266666666666666,1.0281914523992828,0.06516363427183007
0.7,5,27260326,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1835257806955144,0.3892857142857143,0.19785714285714287,0.9366666666666666,1.0416842654762217,0.06310756292866684
0.7,5,27260326,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1835257806955144,0.3892857142857143,0.19785714285714287,0.9283333333333333,1.031399120586161,0.06250855271563263
0.7,6,27260327,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2372874788783372,0.40285714285714286,0.19714285714285715,0.92,1.0909132746343766,0.06622202521453768
0.7,6,27260327,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2372874788783372,0.40285714285714286,0.19714285714285715,0.9166666666666666,1.086236436183875,0.07067151446978917
0.7,6,27260327,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2372874788783372,0.40285714285714286,0.19714285714285715,0.915,1.0849651073388729,0.06700034543418264
0.7,6,27260327,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2372874788783372,0.40285714285714286,0.19714285714285715,0.9116666666666666,1.070092327169712,0.07563049581082251
0.7,6,27260327,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2372874788783372,0.40285714285714286,0.19714285714285715,0.9166666666666666,1.086202787125527,0.07068725769056733
0.7,6,27260327,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2372874788783372,0.40285714285714286,0.19714285714285715,0.9116666666666666,1.0683049382725867,0.07432846848762296
0.7,7,27260328,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1031080345592457,0.4142857142857143,0.2057142857142857,0.9233333333333333,0.965729446913149,0.06660983152284877
0.7,7,27260328,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1031080345592457,0.4142857142857143,0.2057142857142857,0.925,0.9615988719798562,0.07221438283321306
0.7,7,27260328,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1031080345592457,0.4142857142857143,0.2057142857142857,0.905,0.9435089287905003,0.07099870234858398
0.7,7,27260328,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1031080345592457,0.4142857142857143,0.2057142857142857,0.9216666666666666,0.9616134700740895,0.06853665482300053
0.7,7,27260328,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1031080345592457,0.4142857142857143,0.2057142857142857,0.9266666666666666,0.9680955472266337,0.06889902582832198
0.7,7,27260328,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1031080345592457,0.4142857142857143,0.2057142857142857,0.9233333333333333,0.9592481012019064,0.06399702892524016
0.7,8,27260329,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1941172468466505,0.4107142857142857,0.19857142857142857,0.9016666666666666,1.0200365582695543,0.07477093043490601
0.7,8,27260329,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1941172468466505,0.4107142857142857,0.19857142857142857,0.9033333333333333,1.01260185384202,0.08816585451739939
0.7,8,27260329,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1941172468466505,0.4107142857142857,0.19857142857142857,0.92,1.0424282491635228,0.0641286027935372
0.7,8,27260329,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1941172468466505,0.4107142857142857,0.19857142857142857,0.91,1.0315836951850312,0.06998887706737036
0.7,8,27260329,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1941172468466505,0.4107142857142857,0.19857142857142857,0.9183333333333333,1.038480020372195,0.0755962832666668
0.7,8,27260329,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1941172468466505,0.4107142857142857,0.19857142857142857,0.91,1.0326251047825765,0.0682730164407725
0.7,9,27260330,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.241457524745711,0.4092857142857143,0.20285714285714285,0.9166666666666666,1.0945973016970334,0.05614073112085255
0.7,9,27260330,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.241457524745711,0.4092857142857143,0.20285714285714285,0.9083333333333333,1.0828733300763456,0.06099070838283066
0.7,9,27260330,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.241457524745711,0.4092857142857143,0.20285714285714285,0.91,1.08559254092175,0.0604630618319801
0.7,9,27260330,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.241457524745711,0.4092857142857143,0.20285714285714285,0.9083333333333333,1.0834573236261906,0.060702898843858495
0.7,9,27260330,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.241457524745711,0.4092857142857143,0.20285714285714285,0.9216666666666666,1.0992230431639907,0.054702688412426
0.7,9,27260330,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.241457524745711,0.4092857142857143,0.20285714285714285,0.91,1.0841716191452284,0.06101426505366884
0.7,10,27260331,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1778880895711117,0.41214285714285714,0.20285714285714285,0.9316666666666666,1.019625425556619,0.07812144105164624
0.7,10,27260331,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1778880895711117,0.41214285714285714,0.20285714285714285,0.935,1.0207708503939024,0.08280580630277824
0.7,10,27260331,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1778880895711117,0.41214285714285714,0.20285714285714285,0.8966666666666666,0.9863327278882574,0.0929794387660557
0.7,10,27260331,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1778880895711117,0.41214285714285714,0.20285714285714285,0.9216666666666666,1.008805241223347,0.082322558663638
0.7,10,27260331,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1778880895711117,0.41214285714285714,0.20285714285714285,0.935,1.0224425562371626,0.08192476389790185
0.7,10,27260331,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1778880895711117,0.41214285714285714,0.20285714285714285,0.9216666666666666,1.0120256383822437,0.08050830573688729
0.7,11,27260332,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1817158968335972,0.41,0.215,0.8833333333333333,1.007326125661638,0.09363900802849699
0.7,11,27260332,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1817158968335972,0.41,0.215,0.88,1.0037981030565186,0.09906807190489023
0.7,11,27260332,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1817158968335972,0.41,0.215,0.8783333333333333,1.0036403705323549,0.09302753160155101
0.7,11,27260332,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1817158968335972,0.41,0.215,0.8716666666666667,0.9932973196585627,0.10038812813754291
0.7,11,27260332,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1817158968335972,0.41,0.215,0.88,1.002478485546426,0.09980286048112792
0.7,11,27260332,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1817158968335972,0.41,0.215,0.8683333333333333,0.9921006739376099,0.09905592591231077
0.7,12,27260333,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.22195081001827,0.4035714285714286,0.20142857142857143,0.93,1.0786865986320913,0.08861408311683404
0.7,12,27260333,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.22195081001827,0.4035714285714286,0.20142857142857143,0.9083333333333333,1.0431617860891287,0.12059057874307268
0.7,12,27260333,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.22195081001827,0.4035714285714286,0.20142857142857143,0.93,1.0777221697480772,0.07994031101928155
0.7,12,27260333,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.22195081001827,0.4035714285714286,0.20142857142857143,0.9083333333333333,1.0504824401679933,0.1033268495500782
0.7,12,27260333,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.22195081001827,0.4035714285714286,0.20142857142857143,0.9216666666666666,1.0600876823230445,0.10917430956872977
0.7,12,27260333,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.22195081001827,0.4035714285714286,0.20142857142857143,0.9033333333333333,1.0494107482994326,0.09563222790737509
0.7,13,27260334,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2213241680470417,0.41,0.2,0.8916666666666667,1.0402148322407592,0.10246173998442884
0.7,13,27260334,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2213241680470417,0.41,0.2,0.8816666666666667,1.0209944762922836,0.12169393538476705
0.7,13,27260334,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2213241680470417,0.41,0.2,0.89,1.0323358597618455,0.10526625949003637
0.7,13,27260334,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2213241680470417,0.41,0.2,0.8916666666666667,1.0407675057851664,0.10208984304914569
0.7,13,27260334,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2213241680470417,0.41,0.2,0.9,1.0473773004339872,0.10795865419394167
0.7,13,27260334,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2213241680470417,0.41,0.2,0.895,1.0422739608085487,0.0997307492084069
0.7,14,27260335,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2019311822511705,0.39071428571428574,0.2007142857142857,0.9116666666666666,1.0415654432603225,0.07551288525257782
0.7,14,27260335,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2019311822511705,0.39071428571428574,0.2007142857142857,0.9083333333333333,1.02854857305682,0.09567831074016876
0.7,14,27260335,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2019311822511705,0.39071428571428574,0.2007142857142857,0.9133333333333333,1.0439355971616242,0.0752617179278835
0.7,14,27260335,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2019311822511705,0.39071428571428574,0.2007142857142857,0.9166666666666666,1.0454878505630383,0.07355453334478135
0.7,14,27260335,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2019311822511705,0.39071428571428574,0.2007142857142857,0.92,1.051836276785819,0.08282737854944051
0.7,14,27260335,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2019311822511705,0.39071428571428574,0.2007142857142857,0.9133333333333333,1.0453971802000759,0.07456548802813157
0.7,15,27260336,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2297667335540403,0.41285714285714287,0.20142857142857143,0.9,1.0505469996611738,0.07392355348906207
0.7,15,27260336,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2297667335540403,0.41285714285714287,0.20142857142857143,0.915,1.078723671589214,0.07358204303397771
0.7,15,27260336,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2297667335540403,0.41285714285714287,0.20142857142857143,0.9016666666666666,1.0480965325531504,0.08149709106758207
0.7,15,27260336,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2297667335540403,0.41285714285714287,0.20142857142857143,0.905,1.062339149594959,0.0692087255613461
0.7,15,27260336,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2297667335540403,0.41285714285714287,0.20142857142857143,0.9083333333333333,1.0686388759416847,0.07849494573650746
0.7,15,27260336,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2297667335540403,0.41285714285714287,0.20142857142857143,0.905,1.0645935511925102,0.0740965431351838
0.7,16,27260337,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.195184286266214,0.4085714285714286,0.2092857142857143,0.9083333333333333,1.0253967024750639,0.07899916461818117
0.7,16,27260337,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.195184286266214,0.4085714285714286,0.2092857142857143,0.8983333333333333,1.0029689151851118,0.10279527193668127
0.7,16,27260337,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.195184286266214,0.4085714285714286,0.2092857142857143,0.915,1.0349397176607844,0.07502607994649492
0.7,16,27260337,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.195184286266214,0.4085714285714286,0.2092857142857143,0.9083333333333333,1.0181446707620632,0.08286596275852609
0.7,16,27260337,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.195184286266214,0.4085714285714286,0.2092857142857143,0.9116666666666666,1.026686302740514,0.09011139920749912
0.7,16,27260337,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.195184286266214,0.4085714285714286,0.2092857142857143,0.9083333333333333,1.0174780413693478,0.0832015902482945
0.7,17,27260338,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2425995751574237,0.4228571428571429,0.21428571428571427,0.9,1.0552186944778443,0.08531671678341565
0.7,17,27260338,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2425995751574237,0.4228571428571429,0.21428571428571427,0.9133333333333333,1.0720232184608434,0.08563988660885197
0.7,17,27260338,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2425995751574237,0.4228571428571429,0.21428571428571427,0.9016666666666666,1.0585079546462115,0.08692113903035172
0.7,17,27260338,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2425995751574237,0.4228571428571429,0.21428571428571427,0.9166666666666666,1.0807607927762366,0.07261551122942284
0.7,17,27260338,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2425995751574237,0.4228571428571429,0.21428571428571427,0.9183333333333333,1.084162405627625,0.07954526345814164
0.7,17,27260338,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2425995751574237,0.4228571428571429,0.21428571428571427,0.9183333333333333,1.0774634047208518,0.07797108846995508
0.7,18,27260339,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2569454192057963,0.4,0.2092857142857143,0.895,1.0666390379593467,0.08619640392942249
0.7,18,27260339,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2569454192057963,0.4,0.2092857142857143,0.9083333333333333,1.085999503631187,0.08861647223812806
0.7,18,27260339,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2569454192057963,0.4,0.2092857142857143,0.9033333333333333,1.08769938221557,0.079078455755153515
0.7,18,27260339,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2569454192057963,0.4,0.2092857142857143,0.8983333333333333,1.0772133966157007,0.08175403896178333
0.7,18,27260339,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2569454192057963,0.4,0.2092857142857143,0.9083333333333333,1.0885537494149868,0.08729237946978875
0.7,18,27260339,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.2569454192057963,0.4,0.2092857142857143,0.9,1.0804386223064129,0.08247097053089528
0.7,19,27260340,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1929814541774333,0.4164285714285714,0.20142857142857143,0.9066666666666666,1.0301736340270038,0.08741747426625666
0.7,19,27260340,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,1.1929814541774333,0.4164285714285714,0.20142857142857143,0.9166666666666666,1.0464906894968253,0.07934643298988403
