method_id,method_label,coverage,mean_len,sd_len,scenario_id,scenario_label,rep,seed,tau_quantile,tau,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,n_folds,censor_rate_emp,admin_mass_emp
cp_cox_full,CP + Cox,0.875,2.4804004380651272,0.1028464385834017,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,31260430,0.9,2.9110801136309634,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2557142857142857,0.055714285714285716
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,2.5303538903574156,0.08794063580819612,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,31260430,0.9,2.9110801136309634,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2557142857142857,0.055714285714285716
cp_cox_full,CP + Cox,0.925,2.493137566279487,0.06546235325935099,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,31260431,0.9,2.809824983523228,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24428571428571427,0.05714285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,2.454045002179956,0.07449302586511843,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,31260431,0.9,2.809824983523228,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24428571428571427,0.05714285714285714
cp_cox_full,CP + Cox,0.905,2.449618316759802,0.08632705718515506,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,31260432,0.9,2.8061282287287814,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25857142857142856,0.055
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,2.4438360835697885,0.08785610759836979,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,31260432,0.9,2.8061282287287814,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25857142857142856,0.055
cp_cox_full,CP + Cox,0.905,2.433501358167328,0.09004285094905098,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,31260433,0.9,2.795084694389638,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.255,0.06428571428571428
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,2.4466822516254787,0.08569149063400734,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,31260433,0.9,2.795084694389638,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.255,0.06428571428571428
cp_cox_full,CP + Cox,0.9183333333333333,2.509464414483667,0.07227322003319789,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,31260434,0.9,2.871881585666816,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.26857142857142857,0.05285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,2.5019432159116226,0.07387898514580693,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,31260434,0.9,2.871881585666816,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.26857142857142857,0.05285714285714286
cp_cox_full,CP + Cox,0.9216666666666666,2.576927023465408,0.05930018304912128,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,31260435,0.9,2.913803228820499,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2542857142857143,0.05857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,2.5619266656828628,0.06211118185233306,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,31260435,0.9,2.913803228820499,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2542857142857143,0.05857142857142857
cp_cox_full,CP + Cox,0.875,2.423176375073234,0.10083387970630807,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,31260436,0.9,2.8257248545866758,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25,0.06142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8666666666666667,2.410942857328154,0.10383035059586421,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,31260436,0.9,2.8257248545866758,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25,0.06142857142857143
cp_cox_full,CP + Cox,0.9216666666666666,2.476851480125023,0.07815564392771132,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,31260437,0.9,2.8490330287487726,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.265,0.060714285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9233333333333333,2.486541637093714,0.07554409571002041,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,31260437,0.9,2.8490330287487726,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.265,0.060714285714285714
cp_cox_full,CP + Cox,0.91,2.5975188092442134,0.08003993519587438,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,31260438,0.9,2.9315149047636635,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.265,0.06142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,2.5794971718460777,0.08620382164715387,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,31260438,0.9,2.9315149047636635,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.265,0.06142857142857143
cp_cox_full,CP + Cox,0.9083333333333333,2.450526536264407,0.061773217265222655,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,31260439,0.9,2.80249916708339,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24571428571428572,0.06357142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,2.435169935283307,0.06525890166745549,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,31260439,0.9,2.80249916708339,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24571428571428572,0.06357142857142857
cp_cox_full,CP + Cox,0.845,2.4877892278645675,0.0782398494295944,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,31260440,0.9,2.8966850324760913,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25857142857142856,0.06428571428571428
cp_cox_crossfit,CP + Cox (Cross-Fit),0.865,2.5048018674731964,0.07320101539332535,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,31260440,0.9,2.8966850324760913,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25857142857142856,0.06428571428571428
cp_cox_full,CP + Cox,0.8933333333333333,2.5015743957049343,0.08216217525531035,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,31260441,0.9,2.881742042026587,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24785714285714286,0.054285714285714284
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,2.5038120713088494,0.0813417601837647,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,31260441,0.9,2.881742042026587,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24785714285714286,0.054285714285714284
cp_cox_full,CP + Cox,0.9166666666666666,2.6223383134542937,0.0760637297080421,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,31260442,0.9,2.9832792201257137,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25357142857142856,0.06428571428571428
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,2.604953882935003,0.07980060943459416,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,31260442,0.9,2.9832792201257137,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25357142857142856,0.06428571428571428
cp_cox_full,CP + Cox,0.88,2.5051519006247003,0.07140849687525662,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,31260443,0.9,2.876229353649875,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.26357142857142857,0.056428571428571425
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8733333333333333,2.491122376566604,0.0748727931303164,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,31260443,0.9,2.876229353649875,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.26357142857142857,0.056428571428571425
cp_cox_full,CP + Cox,0.9116666666666666,2.500308472589516,0.08263898724811869,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,31260444,0.9,2.847092320578604,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24,0.05857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9083333333333333,2.490836008533026,0.08600654005920573,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,31260444,0.9,2.847092320578604,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24,0.05857142857142857
cp_cox_full,CP + Cox,0.8966666666666666,6.4952006343580395,0.0884231223097398,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,32160415,0.99,6.882186622480213,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19642857142857142,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,6.512149631833871,0.08423076712317412,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,32160415,0.99,6.882186622480213,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19642857142857142,0.002857142857142857
cp_cox_full,CP + Cox,0.9333333333333333,5.77369716753364,0.07838445844707483,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,32160416,0.99,6.12616030631856,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24285714285714285,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9316666666666666,5.770633268071393,0.07945315132181391,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,32160416,0.99,6.12616030631856,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24285714285714285,0.002857142857142857
cp_cox_full,CP + Cox,0.8783333333333333,6.425802791056784,0.09732928256548629,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,32160417,0.99,6.8323658785170975,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20642857142857143,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,6.443225314466032,0.09164810443351083,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,32160417,0.99,6.8323658785170975,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20642857142857143,0.0014285714285714286
cp_cox_full,CP + Cox,0.9083333333333333,5.406775228870796,0.07824860973978699,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,32160418,0.99,5.7602158213293295,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22285714285714286,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,5.391368726029273,0.08206391094156937,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,32160418,0.99,5.7602158213293295,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22285714285714286,0.002142857142857143
cp_cox_full,CP + Cox,0.9133333333333333,6.260516184228968,0.07921116972508992,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,32160419,0.99,6.6243720990768455,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21785714285714286,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,6.264721576842296,0.07804431741453173,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,32160419,0.99,6.6243720990768455,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21785714285714286,0.002142857142857143
cp_cox_full,CP + Cox,0.895,6.259523386037377,0.07621169572792416,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,32160420,0.99,6.6140252247363165,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21928571428571428,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,6.260322845506827,0.07600524492422317,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,32160420,0.99,6.6140252247363165,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21928571428571428,0.002142857142857143
cp_cox_full,CP + Cox,0.9033333333333333,5.610555147049154,0.07410022982375704,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,32160421,0.99,5.982898021855124,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20714285714285716,0.005714285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9083333333333333,5.626194664782482,0.07117480968936588,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,32160421,0.99,5.982898021855124,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20714285714285716,0.005714285714285714
cp_cox_full,CP + Cox,0.8766666666666667,6.1869448696330345,0.08516881349412428,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,32160422,0.99,6.577059348371458,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2,0.005
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,6.205486199358214,0.08028634727151222,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,32160422,0.99,6.577059348371458,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2,0.005
cp_cox_full,CP + Cox,0.89,6.659787587272015,0.06853036226994506,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,32160423,0.99,7.04677928573168,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2,0.0035714285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8816666666666667,6.632240126681084,0.07503840926961278,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,32160423,0.99,7.04677928573168,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2,0.0035714285714285713
cp_cox_full,CP + Cox,0.8933333333333333,6.282918731071404,0.08733032457525639,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,32160424,0.99,6.678948488249842,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19428571428571428,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,6.29238486332853,0.08490708144029914,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,32160424,0.99,6.678948488249842,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19428571428571428,0.002857142857142857
cp_cox_full,CP + Cox,0.9083333333333333,6.26053841197496,0.06394717283180075,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,32160425,0.99,6.629669458639289,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.205,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,6.254708441746189,0.06571500698661191,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,32160425,0.99,6.629669458639289,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.205,0.002857142857142857
cp_cox_full,CP + Cox,0.9033333333333333,5.910540779927487,0.10788489152874056,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,32160426,0.99,6.319278053404707,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.195,0.005714285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,5.912249391567439,0.10744118342845002,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,32160426,0.99,6.319278053404707,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.195,0.005714285714285714
cp_cox_full,CP + Cox,0.8933333333333333,5.47922272327185,0.08358719171299525,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,32160427,0.99,5.863362442042183,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.18428571428571427,0.0035714285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.925,5.532973269892162,0.06687955791595802,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,32160427,0.99,5.863362442042183,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.18428571428571427,0.0035714285714285713
cp_cox_full,CP + Cox,0.8716666666666667,6.099337630299473,0.07796294430116796,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,32160428,0.99,6.497620839135399,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21357142857142858,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8716666666666667,6.099734386854508,0.0778838967454451,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,32160428,0.99,6.497620839135399,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21357142857142858,0.002142857142857143
cp_cox_full,CP + Cox,0.895,5.83397714692492,0.07018770426095901,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,32160429,0.99,6.189649228377684,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21142857142857144,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,5.832552507141216,0.07048623164153409,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,32160429,0.99,6.189649228377684,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21142857142857144,0.002142857142857143
cp_cox_full,CP + Cox,0.9183333333333333,6.310517585344046,0.08104166610050789,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,32160430,0.99,6.681023767987098,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.185,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,6.311658868661238,0.08070580441580151,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,32160430,0.99,6.681023767987098,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.185,0.0014285714285714286
cp_cox_full,CP + Cox,0.87,6.282528713197726,0.10724546134360396,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,32160431,0.99,6.698747860080508,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2307142857142857,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8816666666666667,6.314496594322717,0.09577403486119514,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,32160431,0.99,6.698747860080508,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2307142857142857,0.002857142857142857
cp_cox_full,CP + Cox,0.8766666666666667,6.888492225716503,0.0982734472931729,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,32160432,0.99,7.28813119491983,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19714285714285715,0.004285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8733333333333333,6.886623518195723,0.09887957549365017,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,32160432,0.99,7.28813119491983,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19714285714285715,0.004285714285714286
cp_cox_full,CP + Cox,0.8916666666666667,5.673098035111863,0.06372320120736266,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,32160433,0.99,6.044660899351477,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19357142857142856,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,5.688204790910025,0.05987834309267461,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,32160433,0.99,6.044660899351477,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19357142857142856,0.002142857142857143
cp_cox_full,CP + Cox,0.9116666666666666,6.0479648321037764,0.06470025161501829,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,32160434,0.99,6.407341586542161,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21928571428571428,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,6.044246720179548,0.06561991347462906,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,32160434,0.99,6.407341586542161,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21928571428571428,0.002857142857142857
cp_cox_full,CP + Cox,0.9233333333333333,6.742798926341936,0.06416277704100484,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,32160435,0.99,7.090153632814827,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.1957142857142857,0.005714285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,6.7256071019816925,0.06809277228517822,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,32160435,0.99,7.090153632814827,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.1957142857142857,0.005714285714285714
cp_cox_full,CP + Cox,0.91,6.215297751442358,0.07194434148227054,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,32160436,0.99,6.597480666590879,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19357142857142856,0.0035714285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,6.2242655574170875,0.07006678648837944,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,32160436,0.99,6.597480666590879,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19357142857142856,0.0035714285714285713
cp_cox_full,CP + Cox,0.9116666666666666,5.868003344518088,0.06859186638503847,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,32160437,0.99,6.2394482437260645,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21071428571428572,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,5.875928767170575,0.06640142286066608,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,32160437,0.99,6.2394482437260645,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21071428571428572,0.0014285714285714286
cp_cox_full,CP + Cox,0.905,6.098663100838197,0.08197321604392319,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,32160438,0.99,6.4814542911148605,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20214285714285715,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,6.123122670434969,0.07679649743824885,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,32160438,0.99,6.4814542911148605,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20214285714285715,0.0014285714285714286
cp_cox_full,CP + Cox,0.91,6.571644386431975,0.09736068618589928,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,32160439,0.99,6.951813055301036,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20357142857142857,0.004285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9233333333333333,6.6157544017275605,0.08110397971472445,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,32160439,0.99,6.951813055301036,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20357142857142857,0.004285714285714286
cp_cox_full,CP + Cox,0.9116666666666666,6.953270694664074,0.08147888079453816,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,32160440,0.99,7.297468343786629,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22428571428571428,0.004285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,6.938217573493571,0.0869000961458543,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,32160440,0.99,7.297468343786629,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22428571428571428,0.004285714285714286
cp_cox_full,CP + Cox,0.8816666666666667,5.970208732712546,0.09769946373134025,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,32160441,0.99,6.367062037839364,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,6.006238920702378,0.08578767528267366,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,32160441,0.99,6.367062037839364,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2,0.002857142857142857
cp_cox_full,CP + Cox,0.9316666666666666,6.518820909102727,0.07616379202262508,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,32160442,0.99,6.882163220434401,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.18785714285714286,0.0035714285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.92,6.496739276249017,0.08180605176215489,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,32160442,0.99,6.882163220434401,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.18785714285714286,0.0035714285714285713
cp_cox_full,CP + Cox,0.885,6.330363200225526,0.08114010037158188,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,32160443,0.99,6.731996167753097,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.205,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8783333333333333,6.310994822588259,0.08531196320373403,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,32160443,0.99,6.731996167753097,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.205,0.002142857142857143
cp_cox_full,CP + Cox,0.9066666666666666,6.040877744496743,0.07246968089578014,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,32160444,0.99,6.421235323853928,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20857142857142857,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,6.042524814429517,0.07202545146172284,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,32160444,0.99,6.421235323853928,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20857142857142857,0.002857142857142857
